# This file was produced by: bcftools roh(1.20+htslib-1.20)
RG	At_O45	chr13Ref	187624	1821140	1633517	23	10.3
RG	At_65_A	chr13Ref	187624	3158190	2970567	47	16.2
RG	At_65_A	chr13Ref	20573354	24942574	4369221	45	14.5
RG	At_O51	chr13Ref	26132993	27348752	1215760	20	6.4
RG	At_D34_3.20	chr13Ref	27076246	27348752	272507	5	8.6
RG	At_S13_3.20	chr13Ref	26132993	27348752	1215760	20	14.7
RG	At_53_F20	chr13Ref	26132993	27348752	1215760	21	25.9
RG	At_S14_3.20	chr13Ref	10501355	14264651	3763297	46	14.8
RG	At_67_F20	chr13Ref	20961668	25588673	4627006	44	10.5
RG	At_78_F20	chr13Ref	25666994	27348752	1681759	28	16.1
RG	BRR_28	chr13Ref	11914986	15385043	3470058	33	11.9
RG	BRR_28	chr13Ref	26649787	27348752	698966	8	5.5
RG	JB_13	chr13Ref	21816130	23106325	1290196	10	16.6
RG	BRR_4	chr13Ref	26332416	27348752	1016337	17	4.3
RG	BRR_44	chr13Ref	26132993	27348752	1215760	21	11.0
RG	BRR_39	chr13Ref	27076246	27348752	272507	5	6.1
RG	JB_11	chr13Ref	2815078	7076850	4261773	57	9.8
RG	A105	chr14Ref	13404462	18617901	5213440	36	8.7
RG	A105	chr14Ref	24378450	27643801	3265352	44	16.8
RG	A141	chr14Ref	26248824	27643801	1394978	29	8.5
RG	A92	chr14Ref	26469206	27643801	1174596	23	8.7
RG	B10	chr14Ref	2424837	4717175	2292339	33	9.8
RG	KR_29/03/2022_50	chr14Ref	9883646	16462185	6578540	61	19.1
RG	KR_29/03/2022_50	chr14Ref	18094213	18638603	544391	9	11.7
RG	HaR_06/05/2022_34	chr14Ref	26643558	27643801	1000244	17	8.9
RG	HaR_06/05/2022_35	chr14Ref	13404462	19759014	6354553	58	18.1
RG	HaR_06/05/2022_44	chr14Ref	26248824	27643801	1394978	28	14.4
RG	At_32_N	chr14Ref	195676	1084450	888775	19	8.3
RG	At_54_N	chr14Ref	24796352	27643801	2847450	41	16.0
RG	At_27_J20	chr14Ref	16569550	18638603	2069054	14	15.7
RG	At_62_A	chr14Ref	3541091	9228266	5687176	31	8.0
RG	At_O44	chr14Ref	24378450	27643801	3265352	43	7.9
RG	At_O16	chr14Ref	25494239	27643801	2149563	38	18.7
RG	At_O51	chr14Ref	13404462	19314963	5910502	45	14.1
RG	At_S19_3.20	chr14Ref	195676	695744	500069	14	14.7
RG	At_D47_3.20	chr14Ref	26248824	27643801	1394978	28	5.8
RG	At_S7_3.20	chr14Ref	26248824	27643801	1394978	29	9.5
RG	At_S17_3.20	chr14Ref	26469206	27643801	1174596	23	5.6
RG	JB_14	chr14Ref	24378450	27643801	3265352	42	11.5
RG	BRR_38	chr14Ref	26248824	27643801	1394978	27	7.0
RG	A138	chr1Ref	40990398	42158751	1168354	15	8.9
RG	B2	chr1Ref	19238003	35176970	15938968	53	27.0
RG	A88	chr1Ref	19865900	33930776	14064877	31	11.2
RG	A166	chr1Ref	23455432	37918973	14463542	85	5.0
RG	A84	chr1Ref	40416890	42158751	1741862	24	6.0
RG	A156	chr1Ref	693395	5280781	4587387	13	8.5
RG	HaR_06/05/2022_31	chr1Ref	40990398	42158751	1168354	15	10.8
RG	HaR_06/05/2022_19	chr1Ref	14485783	32449712	17963930	43	6.8
RG	HaR_06/05/2022_42	chr1Ref	28224593	33775576	5550984	19	7.5
RG	At_34_J20	chr1Ref	5341664	7196275	1854612	24	10.3
RG	At_47_J20	chr1Ref	38707960	42158751	3450792	44	12.7
RG	At_76_A	chr1Ref	28178515	35176970	6998456	37	10.5
RG	At_14_J20	chr1Ref	10143701	17059171	6915471	34	9.9
RG	At_O50	chr1Ref	38926983	42158751	3231769	36	11.6
RG	At_165_J20	chr1Ref	23026031	32449712	9423682	17	10.9
RG	At_O42	chr1Ref	38118326	42158751	4040426	51	7.4
RG	At_55_N	chr1Ref	17063167	32449712	15386546	31	9.0
RG	At_O55	chr1Ref	39670341	42158751	2488411	24	11.6
RG	At_O76	chr1Ref	693395	6930252	6236858	23	16.7
RG	At_6_J20	chr1Ref	14436184	32449712	18013529	43	11.0
RG	At_158_J20	chr1Ref	9898783	28142849	18244067	57	14.7
RG	At_S2_3.20	chr1Ref	38778722	42158751	3380030	41	9.0
RG	At_D28_3.20	chr1Ref	7693144	11635695	3942552	33	10.4
RG	At_D28_3.20	chr1Ref	14171082	24547653	10376572	32	13.9
RG	At_D44_3.20	chr1Ref	33243907	36405430	3161524	46	10.8
RG	At_35_N	chr1Ref	693395	5280781	4587387	12	7.6
RG	At_49_F20	chr1Ref	23026031	33930776	10904746	31	7.0
RG	At_S4_3.20	chr1Ref	41636797	42158751	521955	12	6.5
RG	At_D38_3.20	chr1Ref	9042679	18387808	9345130	53	18.2
RG	At_38_F20	chr1Ref	9042679	14131380	5088702	31	9.7
RG	At_78_F20	chr1Ref	14485783	23026031	8540249	25	7.1
RG	At_D40_3.20	chr1Ref	693395	6120484	5427090	22	6.9
RG	At_55_F20	chr1Ref	693395	6930252	6236858	26	4.9
RG	At_S25_3.20	chr1Ref	38707960	42158751	3450792	43	5.0
RG	JB_43	chr1Ref	34060427	37239325	3178899	44	12.4
RG	BRR_13	chr1Ref	18146372	28571745	10425374	22	4.3
RG	A113	chr2Ref	34560617	36125791	1565175	26	5.7
RG	A139	chr2Ref	171845	6811662	6639818	92	6.7
RG	A139	chr2Ref	18545904	24154205	5608302	44	10.6
RG	A127	chr2Ref	39343762	40516146	1172385	26	10.1
RG	A140	chr2Ref	39343762	40516146	1172385	26	7.9
RG	A155	chr2Ref	1927876	4610632	2682757	41	8.6
RG	A136	chr2Ref	171845	3789786	3617942	32	5.8
RG	HaR_06/05/2022_32	chr2Ref	9143056	11971676	2828621	44	12.4
RG	KR_29/03/2022_31	chr2Ref	38571043	40516146	1945104	37	18.9
RG	HaR_06/05/2022_1	chr2Ref	1815366	6056939	4241574	62	7.3
RG	HaR_06/05/2022_34	chr2Ref	38061957	40516146	2454190	52	7.8
RG	HaR_06/05/2022_29	chr2Ref	39343762	40516146	1172385	27	8.8
RG	KR_29/03/2022_48	chr2Ref	11027109	12571476	1544368	35	15.5
RG	At_51_N	chr2Ref	27498210	31519046	4020837	25	15.2
RG	At_76_A	chr2Ref	27498210	34146403	6648194	36	16.8
RG	At_O49	chr2Ref	27370852	31865386	4494535	31	15.1
RG	At_32_N	chr2Ref	39343762	40516146	1172385	27	18.3
RG	At_71_A	chr2Ref	33274101	36858507	3584407	41	9.3
RG	At_170_N	chr2Ref	30631418	34146403	3514986	25	12.4
RG	At_O45	chr2Ref	27370852	31865386	4494535	27	7.7
RG	At_49_N	chr2Ref	31548275	34146403	2598129	18	12.9
RG	At_65_A	chr2Ref	33274101	36125791	2851691	27	11.4
